investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,gap_days
INV001400,2024-12-19,118632,SIP,7161,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,UPI,Verified,2024,43.0
INV001401,2024-07-24,100033,Redemption,303456,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,Verified,2024,51.0
INV001401,2024-11-06,102887,Redemption,255027,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Cheque,Verified,2024,102.0
INV001401,2024-12-17,118634,SIP,13553,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,Verified,2024,41.0
INV001401,2025-01-27,101207,SIP,4968,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Net Banking,Verified,2025,41.0
INV001401,2025-03-24,101207,SIP,3167,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Mandate,Verified,2025,56.0
INV001402,2024-03-24,102887,Redemption,201563,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Mandate,Pending,2024,48.0
INV001402,2024-08-27,119095,Redemption,399524,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Verified,2024,134.0
INV001402,2025-01-25,120844,Lumpsum,446798,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Pending,2025,151.0
INV001402,2025-03-09,119599,SIP,40594,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Verified,2025,43.0
INV001402,2025-05-26,118632,SIP,805,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Verified,2025,78.0
INV001403,2025-04-28,101208,SIP,4398,Haryana,Gurugram,T30,46-55,Male,31.8,UPI,Verified,2025,54.0
INV001404,2024-05-14,120504,SIP,2573,West Bengal,Kolkata,T30,46-55,Male,56.2,Mandate,Verified,2024,122.0
INV001404,2024-09-20,118633,Redemption,117386,West Bengal,Kolkata,T30,46-55,Male,56.2,Net Banking,Verified,2024,129.0
INV001404,2024-12-01,120504,SIP,54541,West Bengal,Kolkata,T30,46-55,Male,56.2,Mandate,Verified,2024,72.0
INV001405,2024-05-23,120506,SIP,895,Tamil Nadu,Chennai,T30,56+,Male,56.8,Cheque,Verified,2024,39.0
INV001405,2024-07-26,119551,SIP,15945,Tamil Nadu,Chennai,T30,56+,Male,56.8,Net Banking,Verified,2024,64.0
INV001405,2025-05-10,149322,SIP,3386,Tamil Nadu,Chennai,T30,56+,Male,56.8,Mandate,Verified,2025,288.0
INV001406,2024-05-11,119551,SIP,2186,Telangana,Hyderabad,T30,46-55,Male,86.0,Cheque,Verified,2024,60.0
INV001406,2024-07-28,119598,SIP,8602,Telangana,Hyderabad,T30,46-55,Male,86.0,Cheque,Verified,2024,78.0
INV001406,2024-12-13,119094,Lumpsum,259756,Telangana,Hyderabad,T30,46-55,Male,86.0,Net Banking,Pending,2024,74.0
INV001406,2025-04-20,149323,SIP,8539,Telangana,Hyderabad,T30,46-55,Male,86.0,UPI,Verified,2025,128.0
INV001407,2024-05-28,101206,SIP,444,Rajasthan,Udaipur,B30,26-35,Female,22.2,Mandate,Verified,2024,86.0
INV001407,2024-12-29,148569,Redemption,320000,Rajasthan,Udaipur,B30,26-35,Female,22.2,UPI,Verified,2024,116.0
INV001408,2024-08-24,149322,SIP,2298,Telangana,Hyderabad,T30,26-35,Female,6.7,Cheque,Verified,2024,46.0
INV001409,2024-12-09,102886,SIP,50901,Haryana,Faridabad,B30,18-25,Male,4.5,Net Banking,Verified,2024,55.0
INV001409,2025-02-17,119599,SIP,3169,Haryana,Faridabad,B30,18-25,Male,4.5,Mandate,Pending,2025,38.0
INV001409,2025-04-18,149324,SIP,2720,Haryana,Faridabad,B30,18-25,Male,4.5,UPI,Verified,2025,60.0
INV001410,2024-05-26,119092,SIP,8581,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified,2024,105.0
INV001410,2024-08-22,102885,Lumpsum,81529,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified,2024,88.0
INV001410,2024-09-28,120504,SIP,5158,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified,2024,37.0
INV001410,2025-02-25,119095,Lumpsum,214523,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified,2025,118.0
INV001411,2024-05-28,119095,Redemption,223113,Delhi,Gurugram,T30,26-35,Female,7.1,Net Banking,Verified,2024,132.0
INV001411,2024-11-03,148567,Redemption,51860,Delhi,Gurugram,T30,26-35,Female,7.1,Mandate,Verified,2024,122.0
INV001411,2025-04-03,102886,SIP,41092,Delhi,Gurugram,T30,26-35,Female,7.1,UPI,Verified,2025,151.0
INV001412,2024-10-24,119095,Lumpsum,239375,Punjab,Amritsar,B30,46-55,Female,73.4,Cheque,Verified,2024,81.0
INV001412,2024-12-23,148568,SIP,53203,Punjab,Amritsar,B30,46-55,Female,73.4,Mandate,Verified,2024,60.0
INV001413,2024-05-26,118634,SIP,2921,Karnataka,Bangalore,T30,36-45,Male,41.8,Mandate,Verified,2024,72.0
INV001413,2024-08-04,100025,Lumpsum,452205,Karnataka,Bangalore,T30,36-45,Male,41.8,Net Banking,Verified,2024,36.0
INV001413,2024-11-25,119552,SIP,59899,Karnataka,Bangalore,T30,36-45,Male,41.8,Cheque,Verified,2024,102.0
INV001413,2025-03-30,125498,SIP,17386,Karnataka,Bangalore,T30,36-45,Male,41.8,UPI,Pending,2025,125.0
INV001414,2024-12-16,120842,Redemption,164219,Gujarat,Ahmedabad,T30,18-25,Male,4.8,UPI,Verified,2024,293.0
INV001415,2024-04-03,119598,Lumpsum,278391,Haryana,Gurugram,T30,56+,Male,33.1,Mandate,Verified,2024,77.0
INV001415,2024-06-04,101207,Redemption,253184,Haryana,Gurugram,T30,56+,Male,33.1,UPI,Pending,2024,46.0
INV001415,2024-09-09,148567,SIP,22833,Haryana,Gurugram,T30,56+,Male,33.1,Mandate,Verified,2024,66.0
INV001415,2024-10-21,125497,SIP,473,Haryana,Gurugram,T30,56+,Male,33.1,Mandate,Verified,2024,42.0
INV001415,2025-04-28,119093,SIP,418,Haryana,Gurugram,T30,56+,Male,33.1,UPI,Verified,2025,173.0
INV001416,2025-01-30,119095,SIP,6818,Haryana,Faridabad,B30,18-25,Male,7.9,Mandate,Verified,2025,303.0
INV001417,2024-04-30,118635,SIP,892,West Bengal,Kolkata,T30,36-45,Female,12.3,UPI,Verified,2024,52.0
INV001417,2024-08-21,119094,Redemption,89526,West Bengal,Kolkata,T30,36-45,Female,12.3,Cheque,Pending,2024,113.0
INV001417,2024-10-19,102885,Lumpsum,254664,West Bengal,Kolkata,T30,36-45,Female,12.3,Mandate,Verified,2024,59.0
INV001417,2025-02-24,119120,Lumpsum,129130,West Bengal,Kolkata,T30,36-45,Female,12.3,Net Banking,Verified,2025,128.0
INV001418,2024-04-01,118634,Lumpsum,264315,Delhi,Noida,T30,36-45,Male,39.2,UPI,Verified,2024,61.0
INV001418,2024-12-11,102885,SIP,15021,Delhi,Noida,T30,36-45,Male,39.2,UPI,Verified,2024,187.0
INV001418,2025-04-18,102886,SIP,432,Delhi,Noida,T30,36-45,Male,39.2,Cheque,Verified,2025,122.0
INV001419,2024-04-20,125497,SIP,1642,Delhi,New Delhi,T30,26-35,Male,7.1,UPI,Verified,2024,65.0
INV001419,2024-07-16,102886,Lumpsum,149255,Delhi,New Delhi,T30,26-35,Male,7.1,Net Banking,Verified,2024,87.0
INV001419,2024-09-04,119095,SIP,11758,Delhi,New Delhi,T30,26-35,Male,7.1,Net Banking,Verified,2024,50.0
INV001419,2024-12-23,102887,Lumpsum,71286,Delhi,New Delhi,T30,26-35,Male,7.1,UPI,Verified,2024,110.0
INV001419,2025-03-15,119093,SIP,534,Delhi,New Delhi,T30,26-35,Male,7.1,Cheque,Verified,2025,79.0
INV001420,2024-05-19,120506,SIP,5358,Rajasthan,Jaipur,T30,36-45,Male,32.2,Cheque,Verified,2024,111.0
INV001420,2024-08-27,119551,Lumpsum,20982,Rajasthan,Jaipur,T30,36-45,Male,32.2,Net Banking,Verified,2024,70.0
INV001420,2025-02-15,148567,SIP,481,Rajasthan,Jaipur,T30,36-45,Male,32.2,Mandate,Verified,2025,172.0
INV001421,2024-07-13,148567,Redemption,266386,Telangana,Hyderabad,T30,26-35,Male,19.8,UPI,Verified,2024,123.0
INV001421,2024-09-20,120506,SIP,3177,Telangana,Hyderabad,T30,26-35,Male,19.8,Net Banking,Verified,2024,48.0
INV001421,2024-12-08,119598,SIP,6638,Telangana,Hyderabad,T30,26-35,Male,19.8,Cheque,Verified,2024,79.0
INV001421,2025-05-21,119552,SIP,1026,Telangana,Hyderabad,T30,26-35,Male,19.8,Mandate,Verified,2025,164.0
INV001422,2024-03-05,120842,SIP,910,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,Pending,2024,43.0
INV001422,2024-04-10,118636,SIP,9559,Punjab,Amritsar,B30,36-45,Male,38.6,Net Banking,Verified,2024,36.0
INV001422,2025-02-20,120507,Lumpsum,169334,Punjab,Amritsar,B30,36-45,Male,38.6,Net Banking,Verified,2025,296.0
INV001423,2024-03-22,120841,Lumpsum,307541,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Mandate,Verified,2024,48.0
INV001423,2024-05-18,119093,SIP,4709,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Cheque,Verified,2024,57.0
INV001423,2024-08-15,100025,SIP,23338,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,Verified,2024,89.0
INV001423,2024-09-30,120506,SIP,2605,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,Verified,2024,46.0
INV001423,2024-12-20,119599,SIP,14290,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,Verified,2024,43.0
INV001424,2024-04-05,120505,SIP,16754,Haryana,Gurugram,T30,26-35,Male,18.9,UPI,Verified,2024,78.0
INV001424,2024-07-06,120507,Redemption,25301,Haryana,Gurugram,T30,26-35,Male,18.9,Cheque,Verified,2024,92.0
INV001424,2024-11-22,120841,SIP,28184,Haryana,Gurugram,T30,26-35,Male,18.9,Cheque,Verified,2024,118.0
INV001424,2025-04-27,100033,SIP,2358,Haryana,Gurugram,T30,26-35,Male,18.9,UPI,Verified,2025,156.0
INV001425,2025-04-12,120503,SIP,5857,Uttar Pradesh,Agra,B30,26-35,Male,16.8,Net Banking,Verified,2025,445.0
INV001428,2024-03-21,120841,Redemption,48591,Delhi,New Delhi,T30,26-35,Male,17.8,Cheque,Verified,2024,62.0
INV001428,2024-07-22,149322,SIP,29286,Delhi,New Delhi,T30,26-35,Male,17.8,Net Banking,Verified,2024,41.0
INV001428,2024-09-09,125498,SIP,28465,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified,2024,49.0
INV001428,2024-11-02,102886,Lumpsum,278336,Delhi,New Delhi,T30,26-35,Male,17.8,Cheque,Verified,2024,54.0
INV001428,2025-02-04,120503,Redemption,18521,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified,2025,70.0
INV001428,2025-04-21,101206,Lumpsum,187610,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,Verified,2025,76.0
INV001429,2025-05-15,119093,Lumpsum,183816,Uttar Pradesh,Kanpur,B30,36-45,Male,33.5,UPI,Verified,2025,240.0
INV001431,2024-11-18,148569,SIP,7057,Haryana,Gurugram,T30,56+,Male,59.4,Mandate,Verified,2024,98.0
INV001431,2025-02-08,102885,Lumpsum,314195,Haryana,Gurugram,T30,56+,Male,59.4,UPI,Verified,2025,81.0
INV001432,2024-06-02,102886,SIP,11717,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Net Banking,Verified,2024,109.0
INV001432,2024-07-30,102886,SIP,2044,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Mandate,Verified,2024,52.0
INV001432,2024-10-24,120504,Lumpsum,423852,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Cheque,Verified,2024,86.0
INV001432,2025-01-21,119552,SIP,2291,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Net Banking,Verified,2025,89.0
INV001433,2024-02-28,125497,Redemption,525193,West Bengal,Kolkata,T30,26-35,Male,10.9,UPI,Verified,2024,43.0
INV001433,2024-12-31,119093,SIP,1033,West Bengal,Kolkata,T30,26-35,Male,10.9,Cheque,Verified,2024,307.0
INV001433,2025-05-23,148569,SIP,4602,West Bengal,Kolkata,T30,26-35,Male,10.9,Net Banking,Verified,2025,112.0
INV001434,2024-04-09,120841,SIP,17975,Maharashtra,Mumbai,T30,46-55,Male,92.6,Mandate,Verified,2024,70.0
INV001434,2024-05-16,125498,Lumpsum,68668,Maharashtra,Mumbai,T30,46-55,Male,92.6,UPI,Verified,2024,37.0
INV001434,2024-11-20,120844,SIP,9847,Maharashtra,Mumbai,T30,46-55,Male,92.6,Net Banking,Verified,2024,128.0
INV001434,2025-05-17,149324,SIP,15509,Maharashtra,Mumbai,T30,46-55,Male,92.6,Mandate,Pending,2025,178.0
INV001435,2024-11-07,118635,SIP,8283,Telangana,Hyderabad,T30,36-45,Female,27.7,Cheque,Verified,2024,36.0
INV001436,2025-01-20,119093,SIP,557,Delhi,New Delhi,T30,26-35,Male,9.7,UPI,Verified,2025,234.0
INV001436,2025-02-26,120505,SIP,5675,Delhi,New Delhi,T30,26-35,Male,9.7,Cheque,Verified,2025,37.0
INV001437,2024-10-16,118634,SIP,2674,Maharashtra,Nashik,B30,26-35,Female,14.3,UPI,Verified,2024,203.0
INV001437,2024-12-06,118635,Lumpsum,182737,Maharashtra,Nashik,B30,26-35,Female,14.3,Cheque,Verified,2024,51.0
INV001439,2024-07-21,118636,Redemption,505563,Karnataka,Bangalore,T30,18-25,Female,5.3,UPI,Verified,2024,83.0
INV001439,2024-10-06,120504,Lumpsum,185248,Karnataka,Bangalore,T30,18-25,Female,5.3,Mandate,Verified,2024,77.0
INV001439,2024-11-14,119095,Redemption,171310,Karnataka,Bangalore,T30,18-25,Female,5.3,UPI,Pending,2024,39.0
INV001439,2025-04-02,120505,SIP,6790,Karnataka,Bangalore,T30,18-25,Female,5.3,UPI,Verified,2025,104.0
INV001440,2024-03-26,120506,Lumpsum,370105,West Bengal,Kolkata,T30,26-35,Male,11.3,Net Banking,Verified,2024,51.0
INV001440,2024-05-14,100025,Lumpsum,136104,West Bengal,Kolkata,T30,26-35,Male,11.3,Cheque,Verified,2024,49.0
INV001440,2024-06-29,119120,Lumpsum,252050,West Bengal,Kolkata,T30,26-35,Male,11.3,Cheque,Verified,2024,46.0
INV001440,2024-09-17,100025,SIP,6296,West Bengal,Kolkata,T30,26-35,Male,11.3,Net Banking,Verified,2024,80.0
INV001441,2024-03-30,118632,SIP,5014,Karnataka,Mysore,B30,36-45,Male,56.6,Net Banking,Verified,2024,60.0
INV001442,2024-11-17,125497,SIP,2115,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Net Banking,Verified,2024,238.0
INV001442,2024-12-26,100025,SIP,10761,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Cheque,Verified,2024,37.0
INV001442,2025-02-03,119095,SIP,13518,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Mandate,Verified,2025,39.0
INV001442,2025-03-26,120507,Redemption,85596,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Mandate,Verified,2025,51.0
INV001443,2024-08-05,118634,SIP,11319,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Net Banking,Verified,2024,78.0
INV001443,2024-10-26,120507,SIP,17933,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Mandate,Verified,2024,82.0
INV001443,2024-12-17,101206,Redemption,152689,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Mandate,Verified,2024,52.0
INV001443,2025-02-17,118634,Lumpsum,397599,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Mandate,Verified,2025,62.0
INV001444,2024-10-22,149322,SIP,8253,Rajasthan,Jaipur,T30,36-45,Male,36.8,Mandate,Verified,2024,54.0
INV001444,2024-12-15,119093,SIP,5928,Rajasthan,Jaipur,T30,36-45,Male,36.8,Cheque,Verified,2024,54.0
INV001445,2024-12-23,101208,SIP,466,Tamil Nadu,Chennai,T30,26-35,Female,9.5,UPI,Verified,2024,78.0
INV001445,2025-02-16,119093,SIP,1861,Tamil Nadu,Chennai,T30,26-35,Female,9.5,UPI,Verified,2025,55.0
INV001445,2025-04-23,119094,SIP,55664,Tamil Nadu,Chennai,T30,26-35,Female,9.5,UPI,Verified,2025,66.0
INV001446,2025-01-02,148567,SIP,2231,Delhi,Noida,T30,26-35,Male,6.6,Net Banking,Verified,2025,139.0
INV001446,2025-03-19,102887,Lumpsum,344044,Delhi,Noida,T30,26-35,Male,6.6,Net Banking,Verified,2025,76.0
INV001446,2025-04-25,120843,Redemption,352130,Delhi,Noida,T30,26-35,Male,6.6,Mandate,Pending,2025,37.0
INV001447,2024-02-22,119095,SIP,24284,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,2024,46.0
INV001447,2024-05-06,119120,SIP,25222,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,2024,74.0
INV001447,2025-01-18,125498,SIP,13558,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Net Banking,Verified,2025,257.0
INV001448,2025-01-07,102887,SIP,4297,Telangana,Hyderabad,T30,26-35,Female,14.2,Net Banking,Verified,2025,96.0
INV001448,2025-04-13,119552,Lumpsum,77723,Telangana,Hyderabad,T30,26-35,Female,14.2,UPI,Verified,2025,83.0
INV001449,2024-04-19,118636,Lumpsum,117307,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Cheque,Pending,2024,45.0
INV001449,2024-08-29,101207,SIP,1039,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Cheque,Verified,2024,126.0
INV001449,2024-11-29,100033,Lumpsum,31736,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Mandate,Verified,2024,92.0
INV001450,2024-09-10,102885,SIP,501,Rajasthan,Udaipur,B30,26-35,Female,16.8,UPI,Verified,2024,69.0
INV001450,2024-11-22,149322,SIP,8497,Rajasthan,Udaipur,B30,26-35,Female,16.8,Mandate,Verified,2024,73.0
INV001450,2025-05-14,120842,Redemption,184604,Rajasthan,Udaipur,B30,26-35,Female,16.8,Cheque,Verified,2025,173.0
INV001452,2024-07-25,149324,SIP,2868,Delhi,Gurugram,T30,26-35,Female,15.6,UPI,Verified,2024,78.0
INV001452,2024-12-12,102885,Redemption,216094,Delhi,Gurugram,T30,26-35,Female,15.6,Cheque,Verified,2024,140.0
INV001453,2024-10-14,100016,SIP,2622,Gujarat,Ahmedabad,T30,36-45,Male,34.6,UPI,Verified,2024,157.0
INV001453,2025-03-02,101207,SIP,8602,Gujarat,Ahmedabad,T30,36-45,Male,34.6,Mandate,Verified,2025,139.0
INV001454,2024-04-20,119599,Lumpsum,404056,Tamil Nadu,Chennai,T30,26-35,Male,9.3,UPI,Verified,2024,108.0
INV001454,2024-06-13,120503,SIP,994,Tamil Nadu,Chennai,T30,26-35,Male,9.3,UPI,Verified,2024,54.0
INV001454,2024-07-28,119551,SIP,9812,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified,2024,45.0
INV001454,2024-09-06,149322,SIP,12674,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified,2024,36.0
INV001454,2025-03-16,120843,SIP,2299,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Mandate,Pending,2025,176.0
INV001455,2024-04-13,118635,SIP,2692,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Mandate,Verified,2024,94.0
INV001455,2024-08-17,149322,SIP,10871,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Cheque,Verified,2024,85.0
INV001455,2024-12-28,125498,Redemption,50894,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified,2024,133.0
INV001455,2025-04-07,119599,SIP,5420,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Cheque,Verified,2025,37.0
INV001456,2024-08-04,149322,Lumpsum,111372,Punjab,Chandigarh,T30,36-45,Male,36.3,Cheque,Verified,2024,79.0
INV001456,2024-10-12,102885,Lumpsum,51988,Punjab,Chandigarh,T30,36-45,Male,36.3,UPI,Verified,2024,69.0
INV001456,2024-12-03,120506,SIP,2571,Punjab,Chandigarh,T30,36-45,Male,36.3,Cheque,Verified,2024,52.0
INV001456,2025-02-25,119551,Redemption,524996,Punjab,Chandigarh,T30,36-45,Male,36.3,Mandate,Verified,2025,84.0
INV001456,2025-04-27,125497,SIP,8987,Punjab,Chandigarh,T30,36-45,Male,36.3,Net Banking,Verified,2025,61.0
INV001457,2024-03-19,100016,SIP,2252,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Mandate,Verified,2024,57.0
INV001457,2024-06-22,100025,SIP,28100,Gujarat,Ahmedabad,T30,26-35,Male,17.7,UPI,Verified,2024,63.0
INV001457,2024-12-04,119552,Lumpsum,232973,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Cheque,Verified,2024,99.0
INV001457,2025-01-10,102887,Lumpsum,356562,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Cheque,Verified,2025,37.0
INV001457,2025-03-15,101208,Lumpsum,102751,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Net Banking,Verified,2025,64.0
INV001458,2024-06-04,120844,SIP,8376,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Pending,2024,101.0
INV001458,2024-10-11,119551,Redemption,281019,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Verified,2024,55.0
INV001458,2025-01-25,118635,SIP,3482,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Cheque,Verified,2025,58.0
INV001459,2024-04-27,125498,Redemption,96564,Gujarat,Surat,T30,26-35,Male,24.9,Cheque,Verified,2024,87.0
INV001459,2024-09-20,120507,Redemption,373777,Gujarat,Surat,T30,26-35,Male,24.9,Cheque,Verified,2024,118.0
INV001459,2025-05-10,119551,Redemption,172747,Gujarat,Surat,T30,26-35,Male,24.9,Cheque,Verified,2025,232.0
INV001460,2024-08-27,148569,SIP,11840,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Mandate,Verified,2024,67.0
INV001460,2025-01-04,149323,Lumpsum,395507,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Cheque,Verified,2025,95.0
INV001460,2025-04-13,101207,SIP,12412,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Mandate,Verified,2025,56.0
INV001461,2024-03-22,102887,SIP,2167,Telangana,Hyderabad,T30,26-35,Female,13.5,Net Banking,Verified,2024,43.0
INV001462,2024-03-29,118633,Redemption,331654,Gujarat,Surat,T30,26-35,Male,19.4,Mandate,Verified,2024,39.0
INV001462,2024-05-17,101206,SIP,8787,Gujarat,Surat,T30,26-35,Male,19.4,Net Banking,Verified,2024,47.0
INV001462,2025-01-04,100016,SIP,1183,Gujarat,Surat,T30,26-35,Male,19.4,Cheque,Verified,2025,209.0
INV001462,2025-03-28,149322,Lumpsum,272510,Gujarat,Surat,T30,26-35,Male,19.4,UPI,Verified,2025,83.0
INV001462,2025-05-04,120505,Redemption,242561,Gujarat,Surat,T30,26-35,Male,19.4,Mandate,Verified,2025,37.0
INV001463,2024-03-28,100016,SIP,587,Maharashtra,Nashik,B30,36-45,Male,54.5,Net Banking,Verified,2024,39.0
INV001463,2024-05-25,118635,Lumpsum,6434,Maharashtra,Nashik,B30,36-45,Male,54.5,Mandate,Verified,2024,58.0
INV001463,2024-12-03,100025,Redemption,115045,Maharashtra,Nashik,B30,36-45,Male,54.5,Mandate,Verified,2024,192.0
INV001465,2024-06-25,101208,Lumpsum,392719,Punjab,Amritsar,B30,26-35,Male,21.0,UPI,Verified,2024,79.0
INV001465,2024-10-12,120507,Redemption,336936,Punjab,Amritsar,B30,26-35,Male,21.0,Mandate,Verified,2024,109.0
INV001465,2025-01-05,120844,SIP,5150,Punjab,Amritsar,B30,26-35,Male,21.0,UPI,Verified,2025,85.0
INV001466,2024-02-25,119094,SIP,21926,Delhi,Noida,T30,46-55,Female,20.3,UPI,Verified,2024,44.0
INV001466,2024-05-05,119094,SIP,17528,Delhi,Noida,T30,46-55,Female,20.3,Mandate,Verified,2024,58.0
INV001466,2024-06-23,149324,Lumpsum,331493,Delhi,Noida,T30,46-55,Female,20.3,Cheque,Verified,2024,49.0
INV001466,2024-10-05,101206,SIP,2191,Delhi,Noida,T30,46-55,Female,20.3,Mandate,Verified,2024,82.0
INV001467,2024-03-18,149322,Lumpsum,109292,Punjab,Chandigarh,T30,36-45,Male,32.5,Net Banking,Verified,2024,67.0
INV001467,2024-05-22,120503,Redemption,43210,Punjab,Chandigarh,T30,36-45,Male,32.5,Mandate,Verified,2024,65.0
INV001467,2024-11-27,149323,SIP,4488,Punjab,Chandigarh,T30,36-45,Male,32.5,Mandate,Verified,2024,176.0
INV001467,2025-03-04,119095,Lumpsum,351937,Punjab,Chandigarh,T30,36-45,Male,32.5,Net Banking,Verified,2025,41.0
INV001467,2025-05-14,125497,Redemption,179566,Punjab,Chandigarh,T30,36-45,Male,32.5,UPI,Verified,2025,71.0
INV001468,2024-09-05,118633,Redemption,186979,Tamil Nadu,Chennai,T30,26-35,Female,19.4,Net Banking,Verified,2024,222.0
INV001468,2024-10-28,118635,Lumpsum,499352,Tamil Nadu,Chennai,T30,26-35,Female,19.4,Net Banking,Verified,2024,53.0
INV001469,2025-02-17,119120,SIP,25070,Karnataka,Bangalore,T30,56+,Male,74.7,Net Banking,Verified,2025,163.0
INV001470,2024-06-22,118632,Redemption,380703,Haryana,Gurugram,T30,36-45,Male,26.2,Mandate,Verified,2024,128.0
INV001470,2024-08-11,102887,Lumpsum,422034,Haryana,Gurugram,T30,36-45,Male,26.2,UPI,Verified,2024,43.0
INV001470,2024-12-01,118632,Redemption,123570,Haryana,Gurugram,T30,36-45,Male,26.2,UPI,Verified,2024,97.0
INV001470,2025-04-24,148567,SIP,22359,Haryana,Gurugram,T30,36-45,Male,26.2,Cheque,Verified,2025,144.0
INV001472,2024-04-01,119094,Lumpsum,55543,West Bengal,Kolkata,T30,18-25,Male,5.4,Mandate,Verified,2024,56.0
INV001472,2024-06-23,118636,SIP,53046,West Bengal,Kolkata,T30,18-25,Male,5.4,Net Banking,Verified,2024,71.0
INV001472,2024-11-09,120507,Lumpsum,277708,West Bengal,Kolkata,T30,18-25,Male,5.4,Mandate,Verified,2024,139.0
INV001472,2025-02-08,125497,SIP,2421,West Bengal,Kolkata,T30,18-25,Male,5.4,Net Banking,Verified,2025,76.0
INV001473,2024-05-15,119095,Lumpsum,270991,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified,2024,113.0
INV001473,2025-01-27,125497,Lumpsum,278248,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified,2025,257.0
INV001474,2025-02-11,120504,SIP,28210,Karnataka,Mysore,B30,26-35,Male,12.8,Net Banking,Verified,2025,202.0
INV001475,2024-09-14,101208,SIP,2853,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Cheque,Verified,2024,68.0
INV001475,2025-01-23,120506,SIP,5040,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Net Banking,Verified,2025,131.0
INV001475,2025-03-30,148568,SIP,52692,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Mandate,Verified,2025,66.0
INV001476,2024-03-05,118634,Redemption,310212,Rajasthan,Jaipur,T30,36-45,Male,38.1,Net Banking,Verified,2024,58.0
INV001476,2025-01-08,120841,SIP,6000,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Verified,2025,309.0
